ParcelId,OldLand,OldBuilding,OldTotal,NewLand,NewBuilding,NewTotal,Planning,Designation,NBHD
R72 02705 0067,5530,0,5530,5540,0,5540,SOUTH PARK,HD-2,South Park
R72 02703 0022,8300,6550,14850,8300,5460,13760,SOUTH PARK,HD-2,South Park
R72 02704 0036,20110,19130,39240,16520,20110,36630,SOUTH PARK,HD-1,South Park
R72 01910 0045,3350,0,3350,3350,0,3350,SOUTH PARK,HD-1,South Park
R72 02801 0032,5990,7990,13980,6550,8340,14890,SOUTH PARK,HD-2,South Park
R72 02804 0006,28320,29590,57910,6000,8500,14500,SOUTH PARK,HD-2,South Park
R72 02803 0035,10450,14780,25230,11420,14870,26290,SOUTH PARK,HD-2,South Park
R72 02804 0009,28320,37700,66020,30000,55130,85130,SOUTH PARK,HD-2,South Park
R72 01911 0061,23330,94060,117390,23200,92530,115730,SOUTH PARK,HD-2,South Park
R72 01911 0056,22560,20320,42880,22560,108670,131230,SOUTH PARK,HD-2,South Park
R72 01912 0015,20150,52960,73110,20250,64070,84320,SOUTH PARK,HD-2,South Park
R72 02802 0042,23390,93480,116870,23380,160510,183890,SOUTH PARK,HD-2,South Park
R72 01912 0018,20480,50610,71090,20580,126730,147310,SOUTH PARK,HD-2,South Park
R72 01911 0057,11280,0,11280,10150,0,10150,SOUTH PARK,HD-2,South Park
R72 01911 0060,23330,47300,70630,23200,91940,115140,SOUTH PARK,HD-2,South Park
R72 01912 0035,27030,102360,129390,27190,135390,162580,SOUTH PARK,HD-2,South Park
R72 01906 0019,28540,38120,66660,30060,57870,87930,SOUTH PARK,HD-2,South Park
R72 01906 0033,28140,48380,76520,28660,149360,178020,SOUTH PARK,HD-2,South Park
R72 02803 0009,11730,33270,45000,12790,21430,34220,SOUTH PARK,HD-2,South Park
R72 02804 0012,20740,2860,23600,21600,3410,25010,SOUTH PARK,HD-2,South Park
R72 01912 0038,20030,21460,41490,19760,43970,63730,SOUTH PARK,HD-2,South Park
R72 02703 0002,21460,36880,58340,21570,47680,69250,SOUTH PARK,HD-2,South Park
R72 02802 0025,11700,0,11700,10520,0,10520,SOUTH PARK,HD-2,South Park
R72 02704 0021,4680,1460,6140,4880,45470,50350,SOUTH PARK,HD-1,South Park
R72 01910 0028,21530,82850,104380,21500,144490,165990,SOUTH PARK,HD-2,South Park
R72 02707 0076,!,!,!,34810,260270,295080,SOUTH PARK,HD-2,South Park
R72 01911 0037,22560,39230,61790,22560,74050,96610,SOUTH PARK,HD-2,South Park
R72 02705 0045,3800,16200,20000,3720,16160,19880,SOUTH PARK,HD-1,South Park
R72 02705 0015,22560,58580,81140,22560,58190,80750,SOUTH PARK,HD-2,South Park
R72 01910 0002,21090,56650,77740,21100,88450,109550,SOUTH PARK,HD-2,South Park
R72 01908 0002,29160,143400,172560,29500,162090,191590,SOUTH PARK,HD-2,South Park
R72 01911 0039,22560,39230,61790,22560,64020,86580,SOUTH PARK,HD-2,South Park
R72 02705 0030,21210,109410,130620,21230,156270,177500,SOUTH PARK,HD-2,South Park
R72 01910 0022,16250,22980,39230,16550,42660,59210,SOUTH PARK,HD-2,South Park
R72 01911 0042,22560,49840,72400,22560,71580,94140,SOUTH PARK,HD-2,South Park
R72 01911 0024,22560,43480,66040,22560,80450,103010,SOUTH PARK,HD-2,South Park
R72 02708 0031,21590,14850,36440,21450,24780,46230,SOUTH PARK,HD-2,South Park
R72 02705 0020,22640,70320,92960,22630,92380,115010,SOUTH PARK,HD-2,South Park
R72 02701 0015,25200,0,25200,25200,89150,114350,SOUTH PARK,HD-2,South Park
R72 02705 0069,21760,84000,105760,21860,126370,148230,SOUTH PARK,HD-2,South Park
R72 01910 0031,20420,40870,61290,20500,71620,92120,SOUTH PARK,HD-2,South Park
R72 01909 0011,29430,30810,60240,30000,29070,59070,SOUTH PARK,HD-2,South Park
R72 01910 0027,21090,55590,76680,21100,104050,125150,SOUTH PARK,HD-2,South Park
R72 01911 0003,19440,114380,133820,20250,106870,127120,SOUTH PARK,HD-2,South Park
R72 01911 0022,22560,68000,90560,22560,104670,127230,SOUTH PARK,HD-2,South Park
R72 01910 0042,12720,11480,24200,25500,8530,34030,SOUTH PARK,HD-1,South Park
R72 02601 0006,20500,106080,126580,20620,127470,148090,SOUTH PARK,HD-1,South Park
R72 01910 0024,21090,58700,79790,21100,94020,115120,SOUTH PARK,HD-2,South Park
R72 01911 0055,22560,83920,106480,22560,77380,99940,SOUTH PARK,HD-2,South Park
R72 01911 0062,8660,25230,33890,9020,20270,29290,SOUTH PARK,HD-2,South Park
R72 02705 0024,22640,55560,78200,22630,97570,120200,SOUTH PARK,HD-2,South Park
R72 02705 0031,23630,17710,41340,23690,170250,193940,SOUTH PARK,HD-2,South Park
R72 02705 0122,17760,34120,51880,18460,49920,68380,SOUTH PARK,HD-2,South Park
R72 02705 0046,22500,51990,74490,22500,80700,103200,SOUTH PARK,HD-1,South Park
R72 02705 0095,20210,88770,108980,15580,471500,487080,SOUTH PARK,HD-1,South Park
R72 02703 0057,11540,0,11540,10370,0,10370,SOUTH PARK,HD-2,South Park
R72 02704 0006,22950,72260,95210,22850,116300,139150,SOUTH PARK,HD-2,South Park
R72 02706 0015,16970,35560,52530,17630,46610,64240,SOUTH PARK,HD-2,South Park
R72 02707 0074,8410,70610,79020,8760,91910,100670,SOUTH PARK,HD-2,South Park
R72 02803 0046,8560,15130,23690,9580,12870,22450,SOUTH PARK,HD-2,South Park
R72 01910 0060,0,0,0,0,0,0,SOUTH PARK,HD-1,South Park
R72 01910 0048,1690,0,1690,1570,0,1570,SOUTH PARK,HD-2,South Park
R72 02704 0031,7080,0,7080,7070,0,7070,SOUTH PARK,HD-1,South Park
R72 02704 0035,10940,1310,12250,10930,1690,12620,SOUTH PARK,HD-1,South Park
R72 02711 0025,20100,72210,92310,20330,133200,153530,SOUTH PARK,HD-2,South Park
R72 02707 0010,23490,51750,75240,23250,79630,102880,SOUTH PARK,HD-2,South Park
R72 02710 0006,7350,2150,9500,8650,2080,10730,SOUTH PARK,HD-2,South Park
R72 02706 0067,26710,83480,110190,26740,147460,174200,SOUTH PARK,HD-2,South Park
R72 02705 0066,22340,29520,51860,10020,0,10020,SOUTH PARK,HD-2,South Park
R72 01906 0018,28780,40180,68960,30270,73480,103750,SOUTH PARK,HD-2,South Park
R72 02706 0061,12200,4830,17030,10560,160,10720,SOUTH PARK,HD-2,South Park
R72 02709 0031,21950,35190,57140,21900,63170,85070,SOUTH PARK,HD-2,South Park
R72 02801 0042,6330,30280,36610,7140,38560,45700,SOUTH PARK,HD-2,South Park
R72 02710 0010,13280,14790,28070,15270,33480,48750,SOUTH PARK,HD-2,South Park
R72 02704 0078,4310,940,5250,4310,3620,7930,SOUTH PARK,HD-1,South Park
R72 02711 0059,25400,27590,52990,24560,85980,110540,SOUTH PARK,HD-2,South Park
R72 02703 0032,22560,74590,97150,22560,114360,136920,SOUTH PARK,HD-2,South Park
R72 01909 0023,21060,18980,40040,20810,47110,67920,SOUTH PARK,HD-2,South Park
R72 02706 0010,16370,20130,36500,17060,49550,66610,SOUTH PARK,HD-2,South Park
R72 02707 0011,10670,0,10670,9620,0,9620,SOUTH PARK,HD-2,South Park
R72 01910 0044,8510,38700,47210,18100,105090,123190,SOUTH PARK,HD-1,South Park
R72 02705 0018,14150,8090,22240,16170,58810,74980,SOUTH PARK,HD-2,South Park
R72 02705 0034,22420,33890,56310,22460,48410,70870,SOUTH PARK,HD-2,South Park
R72 02705 0096,20390,141000,161390,15790,745880,761670,SOUTH PARK,HD-1,South Park
R72 02705 0123,36590,115640,152230,36530,90900,127430,SOUTH PARK,HD-1,South Park
R72 01909 0019,21260,27220,48480,21000,65630,86630,SOUTH PARK,HD-2,South Park
R72 02711 0053,24290,63610,87900,24120,86470,110590,SOUTH PARK,HD-2,South Park
R72 02705 0037,22420,49420,71840,22460,79830,102290,SOUTH PARK,HD-2,South Park
R72 02705 0055,2030,0,2030,2000,0,2000,SOUTH PARK,HD-2,South Park
R72 01911 0007,9460,3150,12610,9520,68280,77800,SOUTH PARK,HD-2,South Park
R72 01910 0043,11420,5110,16530,4170,8630,12800,SOUTH PARK,HD-1,South Park
R72 02705 0065,22340,66820,89160,22350,82200,104550,SOUTH PARK,HD-2,South Park
R72 02705 0070,17960,73870,91830,18600,131870,150470,SOUTH PARK,HD-2,South Park
R72 01911 0053,22560,50970,73530,22560,67620,90180,SOUTH PARK,HD-2,South Park
R72 02707 0006,18270,29940,48210,18750,41970,60720,SOUTH PARK,HD-2,South Park
R72 02709 0015,24780,8120,32900,25500,39820,65320,SOUTH PARK,HD-2,South Park
R72 02707 0022,25380,58370,83750,25130,98760,123890,SOUTH PARK,HD-2,South Park
R72 01909 0022,21060,42260,63320,20810,71720,92530,SOUTH PARK,HD-2,South Park
R72 01910 0001,21090,11810,32900,21100,52590,73690,SOUTH PARK,HD-2,South Park
R72 01910 0053,22730,80900,103630,22760,94380,117140,SOUTH PARK,HD-2,South Park
R72 02705 0056,22640,10990,33630,20290,68710,89000,SOUTH PARK,HD-2,South Park
R72 02711 0034,32670,68150,100820,33300,145290,178590,SOUTH PARK,HD-2,South Park
R72 02703 0049,17610,296910,314520,17610,365820,383430,SOUTH PARK,HD-2,South Park
R72 01912 0055,17750,27340,45090,18130,1500,19630,SOUTH PARK,HD-2,South Park
R72 02708 0035,21590,20670,42260,21450,40370,61820,SOUTH PARK,HD-2,South Park
R72 02708 0007,28560,57880,86440,30500,99070,129570,SOUTH PARK,HD-2,South Park
R72 02707 0014,16040,27290,43330,14170,90330,104500,SOUTH PARK,HD-2,South Park
R72 02702 0006,21460,50420,71880,21570,19860,41430,SOUTH PARK,HD-2,South Park
R72 02702 0013,22340,88710,111050,22230,143390,165620,SOUTH PARK,HD-2,South Park
R72 02703 0021,6680,2520,9200,6680,4490,11170,SOUTH PARK,HD-2,South Park
R72 02702 0011,22340,96020,118360,22230,138940,161170,SOUTH PARK,HD-2,South Park
R72 01908 0026,173610,2132780,2306390,180840,2247980,2428820,SOUTH PARK,HD-2,South Park
R72 01910 0008,21090,132110,153200,21100,139190,160290,SOUTH PARK,HD-2,South Park
R72 02601 0007,32610,4070,36680,32790,9070,41860,SOUTH PARK,HD-1,South Park
R72 01910 0011,14190,64440,78630,7250,48330,55580,SOUTH PARK,HD-1,South Park
R72 01911 0052,22560,30440,53000,22560,73230,95790,SOUTH PARK,HD-2,South Park
R72 02704 0027,5930,0,5930,23220,0,23220,SOUTH PARK,HD-1,South Park
R72 01912 0048,5670,0,5670,5790,0,5790,SOUTH PARK,HD-2,South Park
R72 02701 0027,23730,40790,64520,23630,70940,94570,SOUTH PARK,HD-2,South Park
R72 02706 0071,16970,21930,38900,17560,36990,54550,SOUTH PARK,HD-2,South Park
R72 02701 0034,18180,69660,87840,18150,100230,118380,SOUTH PARK,HD-2,South Park
R72 01906 0035,28140,92400,120540,28660,140620,169280,SOUTH PARK,HD-2,South Park
R72 02707 0052,32670,132830,165500,33080,173990,207070,SOUTH PARK,HD-2,South Park
R72 02708 0005,29030,97090,126120,22680,107110,129790,SOUTH PARK,HD-2,South Park
R72 02711 0004,21380,34740,56120,21480,68380,89860,SOUTH PARK,HD-2,South Park
R72 01911 0054,22560,57410,79970,22560,88970,111530,SOUTH PARK,HD-2,South Park
R72 01911 0045,22560,105130,127690,22560,140570,163130,SOUTH PARK,HD-2,South Park
R72 02705 0051,17630,34550,52180,11190,37460,48650,SOUTH PARK,HD-1,South Park
R72 01910 0009,21090,53350,74440,21100,66790,87890,SOUTH PARK,HD-2,South Park
R72 02709 0017,23010,37550,60560,23310,64540,87850,SOUTH PARK,HD-2,South Park
R72 02702 0044,10920,31090,42010,10860,66740,77600,SOUTH PARK,HD-2,South Park
R72 02705 0088,22950,38240,61190,22850,61300,84150,SOUTH PARK,HD-2,South Park
R72 02705 0036,22420,56540,78960,22460,99830,122290,SOUTH PARK,HD-2,South Park
R72 01910 0061,12500,12320,24820,5020,16640,21660,SOUTH PARK,HD-1,South Park
R72 02705 0026,22640,48600,71240,22630,80180,102810,SOUTH PARK,HD-2,South Park
R72 02705 0054,17850,64400,82250,11540,13460,25000,SOUTH PARK,HD-1,South Park
R72 02703 0037,22560,81230,103790,22560,49940,72500,SOUTH PARK,HD-2,South Park
R72 01912 0037,20030,31750,51780,19760,32210,51970,SOUTH PARK,HD-2,South Park
R72 02703 0040,22560,53630,76190,22560,66850,89410,SOUTH PARK,HD-2,South Park
R72 01910 0006,21090,47110,68200,21100,103420,124520,SOUTH PARK,HD-2,South Park
R72 02707 0015,15550,37950,53500,16680,81300,97980,SOUTH PARK,HD-2,South Park
R72 01909 0016,320,0,320,320,0,320,SOUTH PARK,HD-2,South Park
R72 01911 0028,45120,152290,197410,47000,16240,63240,SOUTH PARK,HD-2,South Park
R72 02601 0003,52560,6540,59100,52860,10840,63700,SOUTH PARK,HD-1,South Park
R72 01912 0058,16320,48780,65100,17630,101560,119190,SOUTH PARK,HD-2,South Park
R72 01909 0014,21260,6080,27340,20940,40510,61450,SOUTH PARK,HD-2,South Park
R72 01910 0049,18480,19970,38450,18460,40650,59110,SOUTH PARK,HD-2,South Park
R72 01909 0025,560,0,560,560,0,560,SOUTH PARK,HD-2,South Park
R72 01910 0035,20420,43390,63810,20500,92740,113240,SOUTH PARK,HD-2,South Park
R72 02701 0019,25090,34770,59860,25180,47860,73040,SOUTH PARK,HD-2,South Park
R72 01911 0044,22560,69750,92310,22560,109480,132040,SOUTH PARK,HD-2,South Park
R72 01910 0051,22420,43110,65530,22460,65950,88410,SOUTH PARK,HD-2,South Park
R72 01910 0023,16250,15390,31640,16550,48930,65480,SOUTH PARK,HD-2,South Park
R72 01910 0026,21090,60810,81900,21100,117830,138930,SOUTH PARK,HD-2,South Park
R72 01912 0031,20150,63510,83660,20170,65360,85530,SOUTH PARK,HD-2,South Park
R72 02705 0099,10680,62280,72960,11130,43870,55000,SOUTH PARK,HD-1,South Park
R72 01909 0020,160,0,160,160,0,160,SOUTH PARK,HD-2,South Park
R72 02702 0014,11170,10270,21440,11120,113830,124950,SOUTH PARK,HD-2,South Park
R72 02601 0001,37750,4790,42540,37970,6190,44160,SOUTH PARK,HD-1,South Park
R72 02702 0042,19930,45320,65250,20090,59910,80000,SOUTH PARK,HD-2,South Park
R72 02803 0014,12700,20820,33520,14050,19140,33190,SOUTH PARK,HD-2,South Park
R72 02703 0015,24560,32790,57350,24560,72750,97310,SOUTH PARK,HD-2,South Park
R72 02702 0002,21460,58850,80310,21570,101840,123410,SOUTH PARK,HD-2,South Park
R72 01909 0018,2340,0,2340,2300,0,2300,SOUTH PARK,HD-2,South Park
R72 01912 0057,14820,15320,30140,14950,26690,41640,SOUTH PARK,HD-2,South Park
R72 01910 0055,22420,63150,85570,22460,96510,118970,SOUTH PARK,HD-2,South Park
R72 02705 0003,22560,96630,119190,22560,137400,159960,SOUTH PARK,HD-2,South Park
R72 02705 0025,22640,39730,62370,22630,60940,83570,SOUTH PARK,HD-2,South Park
R72 01910 0054,22420,60990,83410,22460,107390,129850,SOUTH PARK,HD-2,South Park
R72 02705 0035,22420,47950,70370,22460,59830,82290,SOUTH PARK,HD-2,South Park
R72 01908 0003,14580,0,14580,13280,0,13280,SOUTH PARK,HD-2,South Park
R72 01912 0044,24000,26640,50640,5000,142380,147380,SOUTH PARK,HD-2,South Park
R72 02703 0005,11020,56280,67300,11480,52630,64110,SOUTH PARK,HD-2,South Park
R72 01903 0035,380,0,380,380,0,380,SOUTH PARK,HD-2,South Park
R72 02706 0046,23230,132960,156190,23030,185830,208860,SOUTH PARK,HD-2,South Park
R72 01909 0015,21260,12190,33450,20940,40770,61710,SOUTH PARK,HD-2,South Park
R72 02706 0009,19050,41450,60500,19430,70590,90020,SOUTH PARK,HD-2,South Park
R72 02702 0010,22340,44470,66810,22230,96020,118250,SOUTH PARK,HD-2,South Park
R72 02803 0004,10300,41270,51570,11350,30560,41910,SOUTH PARK,HD-2,South Park
R72 02702 0030,23210,77270,100480,23140,134540,157680,SOUTH PARK,HD-2,South Park
R72 01912 0049,13730,30350,44080,13570,49580,63150,SOUTH PARK,HD-2,South Park
R72 02701 0001,29370,62390,91760,30130,120730,150860,SOUTH PARK,HD-2,South Park
R72 02704 0032,10940,63260,74200,10930,56080,67010,SOUTH PARK,HD-1,South Park
R72 02704 0029,10940,0,10940,10930,0,10930,SOUTH PARK,HD-1,South Park
R72 01910 0032,20420,54910,75330,20500,78310,98810,SOUTH PARK,HD-2,South Park
R72 02703 0001,11020,41910,52930,11480,36500,47980,SOUTH PARK,HD-2,South Park
R72 02802 0018,19440,21890,41330,51670,103330,155000,SOUTH PARK,HD-2,South Park
R72 01907 0009,21020,52290,73310,21080,75690,96770,SOUTH PARK,HD-2,South Park
R72 02711 0048,20880,57180,78060,21000,82850,103850,SOUTH PARK,HD-2,South Park
R72 01910 0033,20700,57110,77810,20750,143210,163960,SOUTH PARK,HD-2,South Park
R72 02703 0009,23210,81120,104330,23220,108130,131350,SOUTH PARK,HD-2,South Park
R72 02704 0028,21880,0,21880,21840,0,21840,SOUTH PARK,HD-1,South Park
R72 02608 0031,3840,2040,5880,3940,2670,6610,SOUTH PARK,HD-1,South Park
R72 01903 0017,240,0,240,240,0,240,SOUTH PARK,HD-2,South Park
R72 02701 0026,11700,45890,57590,23240,97900,121140,SOUTH PARK,HD-2,South Park
R72 02705 0014,22560,45440,68000,22560,59950,82510,SOUTH PARK,HD-2,South Park
R72 02711 0047,17750,70650,88400,18300,99970,118270,SOUTH PARK,HD-2,South Park
R72 02803 0016,9810,7170,16980,10500,8420,18920,SOUTH PARK,HD-2,South Park
R72 02711 0006,22970,41700,64670,22800,58060,80860,SOUTH PARK,HD-2,South Park
R72 02804 0027,13680,24440,38120,13520,58810,72330,SOUTH PARK,HD-2,South Park
R72 02706 0006,19050,23250,42300,19430,43620,63050,SOUTH PARK,HD-2,South Park
R72 02711 0032,32670,50320,82990,33300,65310,98610,SOUTH PARK,HD-2,South Park
R72 02710 0001,11700,37530,49230,11920,53420,65340,SOUTH PARK,HD-2,South Park
R72 01912 0043,27030,54370,81400,27190,86950,114140,SOUTH PARK,HD-2,South Park
R72 02702 0033,4780,48950,53730,4970,44490,49460,SOUTH PARK,HD-2,South Park
R72 02803 0019,11160,25480,36640,12170,17380,29550,SOUTH PARK,HD-2,South Park
R72 02701 0033,4410,0,4410,4160,0,4160,SOUTH PARK,HD-2,South Park
R72 02804 0015,17280,66460,83740,18000,66150,84150,SOUTH PARK,HD-2,South Park
R72 02708 0003,29030,44530,73560,30900,79720,110620,SOUTH PARK,HD-2,South Park
R72 02802 0014,24000,79410,103410,25000,52550,77550,SOUTH PARK,HD-2,South Park
R72 02711 0011,23490,48570,72060,23250,58150,81400,SOUTH PARK,HD-2,South Park
R72 02704 0033,31520,96980,128500,31460,88200,119660,SOUTH PARK,HD-1,South Park
R72 01906 0038,28820,92620,121440,29440,167750,197190,SOUTH PARK,HD-2,South Park
R72 02704 0030,18590,127960,146550,13800,111470,125270,SOUTH PARK,HD-1,South Park
R72 02707 0034,21060,69370,90430,20750,132780,153530,SOUTH PARK,HD-2,South Park
R72 02804 0031,16470,27900,44370,17630,18840,36470,SOUTH PARK,HD-2,South Park
R72 02707 0001,11310,18880,30190,11600,45420,57020,SOUTH PARK,HD-2,South Park
R72 01912 0056,18120,18970,37090,18640,35890,54530,SOUTH PARK,HD-2,South Park
R72 02701 0011,29990,68710,98700,32350,88150,120500,SOUTH PARK,HD-2,South Park
R72 02702 0039,22560,59980,82540,22560,89130,111690,SOUTH PARK,HD-2,South Park
R72 02703 0055,7730,2800,10530,7730,4980,12710,SOUTH PARK,HD-2,South Park
R72 02701 0032,27720,21750,49470,27960,38970,66930,SOUTH PARK,HD-2,South Park
R72 02705 0058,22200,52000,74200,22200,77630,99830,SOUTH PARK,HD-2,South Park
R72 02702 0004,21460,40990,62450,21570,75290,96860,SOUTH PARK,HD-2,South Park
R72 02702 0020,23210,66100,89310,23220,120540,143760,SOUTH PARK,HD-2,South Park
R72 02702 0012,22340,63600,85940,22230,86240,108470,SOUTH PARK,HD-2,South Park
R72 02701 0016,21090,56110,77200,21180,91920,113100,SOUTH PARK,HD-2,South Park
R72 02802 0041,20680,9110,29790,20240,81090,101330,SOUTH PARK,HD-2,South Park
R72 01907 0007,21020,26360,47380,20990,40690,61680,SOUTH PARK,HD-2,South Park
R72 02702 0015,22340,67630,89970,22230,107820,130050,SOUTH PARK,HD-2,South Park
R72 02702 0035,11270,42140,53410,11740,24070,35810,SOUTH PARK,HD-2,South Park
R72 02703 0019,20670,51690,72360,20440,74670,95110,SOUTH PARK,HD-2,South Park
R72 01912 0029,20150,50810,70960,20170,68550,88720,SOUTH PARK,HD-2,South Park
R72 01905 0016,23870,18080,41950,23720,35310,59030,SOUTH PARK,HD-2,South Park
R72 02802 0029,28480,115180,143660,29270,185830,215100,SOUTH PARK,HD-2,South Park
R72 02709 0029,18010,43400,61410,18750,78760,97510,SOUTH PARK,HD-2,South Park
R72 01911 0059,13440,1890,15330,13440,4080,17520,SOUTH PARK,HD-2,South Park
R72 02705 0064,22340,41010,63350,22350,44460,66810,SOUTH PARK,HD-2,South Park
R72 02706 0038,16970,68580,85550,17630,92290,109920,SOUTH PARK,HD-2,South Park
R72 02705 0098,20390,3550,23940,15990,4580,20570,SOUTH PARK,HD-1,South Park
R72 02705 0071,22560,85770,108330,22560,145550,168110,SOUTH PARK,HD-2,South Park
R72 01911 0063,18200,88960,107160,18930,111820,130750,SOUTH PARK,HD-2,South Park
R72 01902 0014,17940,32930,50870,18250,55350,73600,SOUTH PARK,HD-2,South Park
R72 01902 0014,17940,32930,50870,18250,55350,73600,SOUTH PARK,HD-2,South Park
R72 02803 0005,11480,34280,45760,9220,10190,19410,SOUTH PARK,HD-2,South Park
R72 02711 0001,22970,35620,58590,22800,132440,155240,SOUTH PARK,HD-2,South Park
R72 02711 0003,11480,0,11480,10260,0,10260,SOUTH PARK,HD-2,South Park
R72 02802 0052,15840,22040,37880,16550,51170,67720,SOUTH PARK,HD-2,South Park
R72 02802 0015,29830,57400,87230,30840,110990,141830,SOUTH PARK,HD-2,South Park
R72 02802 0011,21020,70170,91190,20640,105190,125830,SOUTH PARK,HD-2,South Park
R72 02804 0011,20740,83570,104310,21600,90660,112260,SOUTH PARK,HD-2,South Park
R72 02804 0030,20310,10240,30550,19880,35910,55790,SOUTH PARK,HD-2,South Park
R72 01905 0029,20480,52010,72490,20580,66800,87380,SOUTH PARK,HD-2,South Park
R72 02702 0025,10920,25450,36370,10860,42210,53070,SOUTH PARK,HD-2,South Park
R72 02702 0021,23210,57370,80580,23220,95910,119130,SOUTH PARK,HD-2,South Park
R72 01906 0017,28780,29460,58240,30480,54160,84640,SOUTH PARK,HD-2,South Park
R72 02706 0039,16970,18840,35810,17630,34840,52470,SOUTH PARK,HD-2,South Park
R72 02706 0028,19050,53820,72870,19430,97800,117230,SOUTH PARK,HD-2,South Park
R72 02704 0017,22950,55700,78650,22850,79610,102460,SOUTH PARK,HD-2,South Park
R72 02702 0001,21460,5420,26880,10790,58510,69300,SOUTH PARK,HD-2,South Park
R72 02706 0036,23490,52630,76120,23250,107200,130450,SOUTH PARK,HD-2,South Park
R72 02705 0089,8330,0,8330,7480,0,7480,SOUTH PARK,HD-2,South Park
R72 01902 0012,13990,5500,19490,13670,43080,56750,SOUTH PARK,HD-2,South Park
R72 02706 0027,19050,65020,84070,19430,86930,106360,SOUTH PARK,HD-2,South Park
R72 02711 0018,18490,50730,69220,18680,88210,106890,SOUTH PARK,HD-2,South Park
R72 01910 0019,21090,59230,80320,21100,88440,109540,SOUTH PARK,HD-2,South Park
